COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8,T8, FC6, F4, F8, AF4, GYROX, GYROY, TIMESTAMP, MARKER_HARDWARE, ES_TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
95,0,1326,4172.4358974359,4166.15384615385,4171.92307692308,4173.20512820513,4170.64102564103,4170.38461538462,4167.30769230769,3964.8717948718,4172.69230769231,4177.05128205128,3962.5641025641,4155.64102564103,4168.71794871795,4156.66666666667,0,0,17.1626359332957,0,17.068172454834,0,0,0,0
96,0,1716,4170.64102564103,4158.33333333333,4167.5641025641,4170.38461538462,4169.35897435897,4168.20512820513,4167.82051282051,3970.89743589744,4162.30769230769,4158.58974358974,3954.10256410256,4148.20512820513,4156.41025641026,4152.5641025641,0,0,17.170516047928,0,17.068172454834,0,0,0,0
97,0,1123,4168.46153846154,4153.33333333333,4169.74358974359,4169.35897435897,4167.4358974359,4166.53846153846,4168.20512820513,3971.66666666667,4153.71794871795,4158.97435897436,3957.5641025641,4148.07692307692,4148.20512820513,4155.12820512821,0,0,17.1784961625604,0,17.1944561004639,0,0,0,0
98,0,3374,4168.84615384615,4165.51282051282,4171.41025641026,4168.84615384615,4169.48717948718,4169.61538461538,4166.66666666667,3981.41025641026,4157.94871794872,4170.51282051282,3965.12820512821,4152.05128205128,4159.10256410256,4161.15384615385,0,0,17.1864762771927,0,17.1944561004639,0,0,0,0
99,0,1326,4170.51282051282,4172.30769230769,4166.41025641026,4172.17948717949,4173.97435897436,4171.92307692308,4167.5641025641,3991.28205128205,4160.64102564103,4171.79487179487,3962.30769230769,4149.61538461538,4169.61538461538,4162.30769230769,0,0,17.194456391825,0,17.1944561004639,0,0,0,0
100,0,1716,4175.25641025641,4170,4169.48717948718,4177.5641025641,4173.20512820513,4169.8717948718,4168.71794871795,3991.53846153846,4156.66666666667,4166.66666666667,3962.17948717949,4152.30769230769,4170,4163.71794871795,0,0,17.2023376608063,0,17.1944561004639,0,0,0,0
101,0,1123,4174.74358974359,4169.48717948718,4171.79487179487,4181.15384615385,4172.05128205128,4169.8717948718,4168.84615384615,4001.41025641026,4162.05128205128,4170.89743589744,3969.74358974359,4155.76923076923,4172.5641025641,4164.10256410256,0,0,17.2102189297875,0,17.1944561004639,0,0,0,0
102,0,3374,4177.05128205128,4169.61538461538,4176.15384615385,4183.97435897436,4175,4173.33333333333,4172.17948717949,4016.79487179487,4178.84615384615,4189.61538461538,3976.41025641026,4161.15384615385,4182.5641025641,4169.35897435897,0,0,17.2180001987688,0,17.1944561004639,0,0,0,0
103,0,1326,4184.61538461538,4170.51282051282,4176.53846153846,4183.20512820513,4174.48717948718,4173.84615384615,4174.10256410256,4026.15384615385,4188.97435897436,4203.58974358974,3980.51282051282,4161.92307692308,4196.41025641026,4172.05128205128,0,0,17.22578146775,0,17.1944561004639,0,0,0,0
104,0,1716,4186.41025641026,4174.10256410256,4171.53846153846,4181.15384615385,4171.15384615385,4169.74358974359,4170.51282051282,4041.41025641026,4184.10256410256,4197.17948717949,3983.07692307692,4156.02564102564,4201.66666666667,4168.71794871795,0,0,17.2336610986848,0,17.1944561004639,0,0,0,0
105,0,1123,4182.94871794872,4173.71794871795,4173.97435897436,4180.76923076923,4167.05128205128,4166.53846153846,4168.71794871795,3999.74358974359,4175.25641025641,4183.97435897436,3977.5641025641,4157.05128205128,4190.64102564103,4169.10256410256,0,0,17.2416407296196,0,17.1944561004639,0,0,0,0
106,0,3374,4171.79487179487,4166.02564102564,4170.38461538462,4175.51282051282,4163.71794871795,4166.41025641026,4169.10256410256,3879.8717948718,4173.20512820513,4180.51282051282,3972.69230769231,4155.12820512821,4174.23076923077,4161.92307692308,0,0,17.2496203605545,0,17.1944561004639,0,0,0,0
107,0,1326,4163.97435897436,4161.53846153846,4168.58974358974,4168.20512820513,4165.25641025641,4167.05128205128,4167.30769230769,3806.02564102564,4171.15384615385,4179.8717948718,3976.41025641026,4152.05128205128,4168.97435897436,4159.23076923077,0,0,17.2575999914893,0,17.1944561004639,0,0,0,0
108,0,1716,4165.89743589744,4165.38461538462,4171.15384615385,4171.28205128205,4168.84615384615,4167.4358974359,4165.89743589744,3820.64102564103,4168.84615384615,4174.74358974359,3973.20512820513,4148.84615384615,4171.02564102564,4165.12820512821,0,0,17.265481237209,0,17.1944561004639,0,0,0,0
109,0,1123,4170,4172.17948717949,4168.20512820513,4175.89743589744,4171.66666666667,4167.82051282051,4165.64102564103,3832.4358974359,4170.12820512821,4170.12820512821,3967.17948717949,4146.66666666667,4171.02564102564,4161.28205128205,0,0,17.2733624829287,0,17.1944561004639,0,0,0,0
110,0,3374,4170.64102564103,4172.82051282051,4170.25641025641,4173.71794871795,4173.84615384615,4169.74358974359,4169.8717948718,3822.05128205128,4170.12820512821,4170.12820512821,3972.30769230769,4152.30769230769,4165.25641025641,4157.94871794872,0,0,17.2811437286484,0,17.1944561004639,0,0,0,0
111,0,1326,4163.84615384615,4167.4358974359,4167.5641025641,4171.15384615385,4173.07692307692,4171.02564102564,4169.48717948718,3825.64102564103,4167.82051282051,4170.12820512821,3973.58974358974,4147.30769230769,4158.71794871795,4157.30769230769,0,0,17.2889249743681,0,17.1944561004639,0,0,0,0
112,0,1716,4163.07692307692,4167.17948717949,4165.89743589744,4171.53846153846,4168.46153846154,4168.71794871795,4158.84615384615,3837.30769230769,4167.05128205128,4167.82051282051,3967.05128205128,4145,4163.97435897436,4155.12820512821,0,0,17.2968045881513,0,17.1944561004639,0,0,0,0
113,0,1123,4170.76923076923,4171.41025641026,4172.05128205128,4175.89743589744,4167.82051282051,4166.79487179487,4157.17948717949,3851.66666666667,4168.20512820513,4169.23076923077,3967.69230769231,4154.23076923077,4171.79487179487,4158.58974358974,0,0,17.3047842019345,0,17.1944561004639,0,0,0,0
114,0,3374,4174.74358974359,4172.17948717949,4173.58974358974,4182.94871794872,4171.28205128205,4167.94871794872,4167.82051282051,3865.51282051282,4168.71794871795,4177.05128205128,3974.61538461539,4158.07692307692,4173.58974358974,4164.23076923077,0,0,17.3127638157178,0,17.1944561004639,0,0,0,0
115,0,1326,4174.61538461538,4168.20512820513,4175.12820512821,4182.94871794872,4171.28205128205,4169.8717948718,4170.89743589744,3871.02564102564,4168.46153846154,4180.64102564103,3976.15384615385,4160.25641025641,4175.25641025641,4169.10256410256,0,0,17.320743429501,0,17.1944561004639,0,0,0,0
116,0,1716,4170.38461538462,4167.05128205128,4168.71794871795,4173.97435897436,4169.61538461538,4168.46153846154,4165.76923076923,3878.58974358974,4167.94871794872,4176.28205128205,3973.58974358974,4155.12820512821,4177.05128205128,4166.15384615385,0,0,17.3286246521311,0,17.1944561004639,0,0,0,0
117,0,1123,4173.71794871795,4170.25641025641,4166.92307692308,4171.53846153846,4169.35897435897,4167.05128205128,4165,3886.66666666667,4166.66666666667,4170.76923076923,3973.46153846154,4148.84615384615,4173.33333333333,4162.17948717949,0,0,17.3365058747613,0,17.1944561004639,0,0,0,0
118,0,3374,4178.46153846154,4171.79487179487,4175.64102564103,4177.30769230769,4172.05128205128,4169.10256410256,4167.4358974359,3894.8717948718,4166.79487179487,4169.10256410256,3973.97435897436,4152.05128205128,4169.48717948718,4161.53846153846,0,0,17.3442870973915,0,17.1944561004639,0,0,0,0
119,0,1326,4170.51282051282,4170.12820512821,4171.79487179487,4175.25641025641,4173.33333333333,4170,4167.5641025641,3902.94871794872,4167.4358974359,4171.15384615385,3972.17948717949,4152.05128205128,4170,4158.84615384615,0,0,17.3520683200217,0,17.1944561004639,0,0,0,0
120,0,1716,4165.76923076923,4166.79487179487,4168.97435897436,4169.48717948718,4171.02564102564,4168.71794871795,4166.92307692308,3911.79487179487,4170,4174.8717948718,3975.51282051282,4153.20512820513,4170.25641025641,4161.15384615385,0,0,17.3599483780345,0,17.1944561004639,0,0,0,0
121,0,1123,4171.79487179487,4166.41025641026,4169.74358974359,4170,4171.41025641026,4171.28205128205,4168.46153846154,3922.94871794872,4173.97435897436,4180.51282051282,3981.02564102564,4154.10256410256,4173.20512820513,4161.79487179487,0,0,17.3678284360473,0,17.1944561004639,0,0,0,0
122,0,3374,4176.28205128205,4169.35897435897,4169.61538461538,4172.05128205128,4172.30769230769,4171.53846153846,4172.05128205128,3927.4358974359,4173.71794871795,4181.15384615385,3979.61538461539,4153.71794871795,4173.71794871795,4159.35897435897,0,0,17.37560849406,0,17.1944561004639,0,0,0,0
123,0,1326,4173.97435897436,4170.12820512821,4172.30769230769,4171.15384615385,4170.38461538462,4168.58974358974,4172.82051282051,3931.41025641026,4169.48717948718,4173.97435897436,3975.25641025641,4154.35897435897,4166.28205128205,4160.12820512821,0,0,17.3833885520728,0,17.1944561004639,0,0,0,0
124,0,1716,4167.69230769231,4167.94871794872,4169.8717948718,4169.8717948718,4169.23076923077,4167.69230769231,4164.74358974359,3939.48717948718,4166.15384615385,4170.25641025641,3975.25641025641,4150.25641025641,4161.79487179487,4158.71794871795,0,0,17.3912674497578,0,17.1944561004639,0,0,0,0
125,0,1123,4165.51282051282,4168.58974358974,4169.61538461538,4166.92307692308,4167.69230769231,4161.15384615385,4155,3943.20512820513,4167.82051282051,4169.23076923077,3974.74358974359,4149.35897435897,4164.10256410256,4159.74358974359,0,0,17.3992463474427,0,17.1944561004639,0,0,0,0
126,0,3374,4169.74358974359,4168.46153846154,4167.94871794872,4168.58974358974,4166.15384615385,4154.74358974359,4151.41025641026,3950,4166.41025641026,4168.46153846154,3972.30769230769,4148.58974358974,4167.17948717949,4158.46153846154,0,0,17.4072252451277,0,17.1944561004639,0,0,0,0
127,0,54,4173.33333333333,4167.05128205128,4168.58974358974,4171.79487179487,4167.69230769231,4160.76923076923,4153.20512820513,3957.94871794872,4159.10256410256,4168.84615384615,3973.97435897436,4151.02564102564,4167.82051282051,4158.58974358974,0,0,17.4150041428126,0,17.1944561004639,0,0,0,0
0,0,983,4171.79487179487,4168.71794871795,4172.82051282051,4169.74358974359,4169.61538461538,4169.48717948718,4162.4358974359,3963.46153846154,4155.12820512821,4164.8717948718,3975.38461538462,4157.94871794872,4168.20512820513,4163.97435897436,0,0,17.4228846417886,0,17.1944561004639,0,0,0,0
1,0,3298,4166.15384615385,4165.38461538462,4167.17948717949,4166.15384615385,4168.58974358974,4168.58974358974,4166.02564102564,3968.46153846154,4155.64102564103,4161.02564102564,3973.20512820513,4153.58974358974,4168.97435897436,4162.4358974359,0,0,17.4307651407646,0,17.1944561004639,0,0,0,0
2,0,2326,4167.82051282051,4160.25641025641,4170.89743589744,4166.53846153846,4167.17948717949,4164.48717948718,4155.89743589744,3973.46153846154,4157.82051282051,4162.05128205128,3974.10256410256,4151.92307692308,4169.10256410256,4164.8717948718,0,0,17.4385456397406,0,17.1944561004639,0,0,0,0
3,0,3091,4176.66666666667,4166.92307692308,4178.20512820513,4171.41025641026,4169.8717948718,4166.79487179487,4156.28205128205,3980.38461538462,4163.84615384615,4168.20512820513,3978.33333333333,4155,4173.20512820513,4168.71794871795,0,0,17.4463261387166,0,17.1944561004639,0,0,0,0
4,0,3558,4178.46153846154,4175.38461538462,4175.12820512821,4175.25641025641,4170.89743589744,4169.8717948718,4168.33333333333,3992.69230769231,4170.25641025641,4172.05128205128,3979.23076923077,4153.33333333333,4177.30769230769,4165.89743589744,0,0,17.4542054808137,0,17.1944561004639,0,0,0,0
5,0,3175,4171.41025641026,4170.51282051282,4174.74358974359,4171.66666666667,4167.82051282051,4168.07692307692,4165.12820512821,4001.79487179487,4169.61538461538,4171.02564102564,3980.89743589744,4154.74358974359,4173.46153846154,4165.76923076923,0,0,17.4621848229108,0,17.1944561004639,0,0,0,0
6,0,3092,4161.41025641026,4163.97435897436,4169.35897435897,4168.46153846154,4167.17948717949,4167.4358974359,4154.8717948718,4004.48717948718,4168.71794871795,4169.23076923077,3983.97435897436,4154.48717948718,4166.92307692308,4163.07692307692,0,0,17.4701641650079,0,17.1944561004639,0,0,0,0
7,0,2925,4163.97435897436,4167.82051282051,4170.38461538462,4171.41025641026,4169.48717948718,4172.30769230769,4159.23076923077,4011.79487179487,4169.61538461538,4169.61538461538,3980.89743589744,4152.69230769231,4167.30769230769,4160.12820512821,0,0,17.478143507105,0,17.1944561004639,0,0,0,0
8,0,2598,4173.71794871795,4170.12820512821,4175.25641025641,4172.69230769231,4169.10256410256,4171.92307692308,4161.41025641026,4017.05128205128,4168.20512820513,4166.92307692308,3973.33333333333,4150,4169.35897435897,4158.71794871795,0,0,17.4860244438137,0,17.1944561004639,0,0,0,0
9,0,3541,4173.46153846154,4165,4172.30769230769,4171.53846153846,4169.35897435897,4167.94871794872,4158.71794871795,4018.20512820513,4167.69230769231,4158.58974358974,3967.69230769231,4148.33333333333,4162.17948717949,4156.28205128205,0,0,17.4939053805224,0,17.1944561004639,0,0,0,0
10,0,3371,4164.10256410256,4163.84615384615,4172.17948717949,4169.61538461538,4166.02564102564,4169.48717948718,4163.46153846154,4022.5641025641,4164.10256410256,4152.5641025641,3967.69230769231,4151.79487179487,4151.79487179487,4156.28205128205,0,0,17.501686317231,0,17.1944561004639,0,0,0,0
11,0,1324,4159.48717948718,4164.48717948718,4165.89743589744,4168.84615384615,4162.17948717949,4170.12820512821,4165.89743589744,4028.20512820513,4162.17948717949,4156.15384615385,3968.33333333333,4147.82051282051,4150.89743589744,4153.07692307692,0,0,17.5094672539397,0,17.1944561004639,0,0,0,0
12,0,1715,4165.89743589744,4159.10256410256,4165.38461538462,4170.76923076923,4165.89743589744,4169.10256410256,4160.51282051282,4034.35897435898,4166.02564102564,4163.71794871795,3971.41025641026,4150.12820512821,4158.20512820513,4157.30769230769,0,0,17.5173470371991,0,17.1944561004639,0,0,0,0
13,0,1125,4166.02564102564,4155.51282051282,4170.38461538462,4167.94871794872,4166.15384615385,4169.35897435897,4154.61538461538,4041.02564102564,4167.4358974359,4170.12820512821,3980.38461538462,4157.17948717949,4168.07692307692,4164.35897435897,0,0,17.5252268204586,0,17.1944561004639,0,0,0,0
14,0,3371,4161.92307692308,4156.28205128205,4168.58974358974,4163.71794871795,4163.07692307692,4168.20512820513,4153.20512820513,4051.28205128205,4166.66666666667,4173.84615384615,3982.69230769231,4152.30769230769,4172.94871794872,4159.23076923077,0,0,17.5330066037181,0,17.1944561004639,0,0,0,0
15,0,1324,4166.53846153846,4158.84615384615,4171.02564102564,4167.82051282051,4167.17948717949,4167.69230769231,4156.02564102564,4058.20512820513,4166.02564102564,4168.84615384615,3977.5641025641,4151.66666666667,4163.07692307692,4157.17948717949,0,0,17.5407863869776,0,17.1944561004639,0,0,0,0
16,0,0,4168.71794871795,4165,4170.25641025641,4174.35897435897,4172.94871794872,4171.28205128205,4157.82051282051,4062.4358974359,4169.10256410256,4165.51282051282,3979.10256410256,4152.94871794872,4157.69230769231,4159.8717948718,0,0,17.5486650209975,0,17.1944561004639,0,0,0,0
17,0,0,4172.17948717949,4167.82051282051,4171.41025641026,4172.5641025641,4171.66666666667,4172.30769230769,4157.30769230769,4072.05128205128,4176.79487179487,4176.02564102564,3989.74358974359,4153.20512820513,4168.07692307692,4165,0,0,17.5566436550174,0,17.5722007751465,0,0,0,0
18,0,0,4176.41025641026,4163.58974358974,4173.71794871795,4167.5641025641,4161.79487179487,4169.48717948718,4160.38461538462,4078.58974358974,4178.33333333333,4182.17948717949,3993.71794871795,4155.12820512821,4171.92307692308,4166.79487179487,0,0,17.5644222890374,0,17.5722007751465,0,0,0,0
19,0,0,4170.51282051282,4164.61538461538,4169.74358974359,4168.46153846154,4158.46153846154,4170.89743589744,4167.30769230769,4079.35897435898,4173.84615384615,4176.79487179487,3990.76923076923,4150.64102564103,4168.07692307692,4160.51282051282,0,0,17.5722009230573,0,17.5722007751465,0,0,0,0
20,0,0,4168.33333333333,4172.05128205128,4175,4170.25641025641,4161.15384615385,4172.94871794872,4171.41025641026,4081.92307692308,4170.51282051282,4168.33333333333,3989.35897435898,4151.66666666667,4166.79487179487,4161.28205128205,0,0,17.5800811442649,0,17.5722007751465,0,0,0,0
21,0,0,4171.02564102564,4164.35897435897,4177.05128205128,4167.5641025641,4159.61538461538,4169.74358974359,4167.17948717949,4080.51282051282,4163.71794871795,4160.25641025641,3984.48717948718,4152.82051282051,4159.8717948718,4163.46153846154,0,0,17.5879613654724,0,17.5722007751465,0,0,0,0
22,0,0,4170,4152.4358974359,4172.30769230769,4165.76923076923,4157.4358974359,4165.64102564103,4157.94871794872,4074.23076923077,4154.61538461538,4157.82051282051,3982.82051282051,4150.89743589744,4153.07692307692,4162.4358974359,0,0,17.5957415866799,0,17.5722007751465,0,0,0,0
23,0,0,4168.97435897436,4159.10256410256,4171.15384615385,4169.61538461538,4162.69230769231,4169.10256410256,4155.76923076923,4078.71794871795,4155.38461538462,4162.5641025641,3987.05128205128,4151.02564102564,4155.76923076923,4162.94871794872,0,0,17.6035218078874,0,17.5722007751465,0,0,0,0
24,0,0,4167.30769230769,4170.12820512821,4170.64102564103,4170.64102564103,4168.33333333333,4174.10256410256,4159.74358974359,4089.10256410256,4163.46153846154,4167.4358974359,3984.48717948718,4148.33333333333,4160.51282051282,4160.38461538462,0,0,17.6114004286928,0,17.5722007751465,0,0,1,0
25,0,0,4173.07692307692,4171.92307692308,4177.82051282051,4170.51282051282,4167.17948717949,4172.30769230769,4158.84615384615,4095.64102564103,4167.17948717949,4170,3981.15384615385,4151.28205128205,4163.84615384615,4162.82051282051,0,0,17.6193790494981,0,17.5722007751465,0,0,0,0
26,0,0,4178.71794871795,4168.46153846154,4177.17948717949,4171.79487179487,4166.92307692308,4167.30769230769,4153.46153846154,4101.15384615385,4165.64102564103,4169.74358974359,3982.5641025641,4151.02564102564,4162.4358974359,4165.25641025641,0,0,17.6273576703034,0,17.5722007751465,0,0,0,0
27,0,0,4175.25641025641,4163.97435897436,4170.64102564103,4170.12820512821,4170.12820512821,4166.53846153846,4155.38461538462,4113.71794871795,4164.35897435897,4167.5641025641,3986.79487179487,4149.74358974359,4162.05128205128,4164.35897435897,0,0,17.6351362911087,0,17.5722007751465,0,0,0,0
28,0,0,4172.4358974359,4159.10256410256,4171.66666666667,4169.23076923077,4169.74358974359,4171.53846153846,4160,4136.15384615385,4165.25641025641,4169.61538461538,3987.4358974359,4152.82051282051,4164.35897435897,4165.76923076923,0,0,17.6430164933645,0,17.5722007751465,0,0,0,0
29,0,0,4168.33333333333,4154.10256410256,4168.33333333333,4166.02564102564,4160.76923076923,4168.97435897436,4157.05128205128,4146.02564102564,4162.82051282051,4168.33333333333,3980.51282051282,4146.66666666667,4157.30769230769,4161.41025641026,0,0,17.6508966956203,0,17.5722007751465,0,0,0,0
30,0,0,4167.05128205128,4154.74358974359,4171.15384615385,4162.94871794872,4152.82051282051,4160.76923076923,4151.92307692308,4139.48717948718,4155.89743589744,4162.5641025641,3978.33333333333,4146.66666666667,4148.97435897436,4160,0,0,17.658676897876,0,17.5722007751465,0,0,0,0
31,0,0,4170.64102564103,4159.61538461538,4174.61538461538,4166.79487179487,4157.94871794872,4162.5641025641,4152.05128205128,4141.79487179487,4154.35897435897,4164.35897435897,3983.84615384615,4150.25641025641,4153.58974358974,4163.20512820513,0,0,17.6664571001318,0,17.5722007751465,0,0,0,0
32,0,0,4170,4157.5641025641,4171.92307692308,4169.10256410256,4161.79487179487,4168.33333333333,4153.07692307692,4150.51282051282,4161.79487179487,4166.28205128205,3986.66666666667,4149.35897435897,4161.92307692308,4161.15384615385,0,0,17.6743361607168,0,17.5722007751465,0,0,0,0
33,0,0,4168.46153846154,4150.76923076923,4172.05128205128,4165.76923076923,4157.17948717949,4168.58974358974,4153.71794871795,4155.64102564103,4168.97435897436,4166.02564102564,3987.5641025641,4150,4162.05128205128,4160.76923076923,0,0,17.6823152213018,0,17.6980724334717,0,0,0,0
34,0,0,4171.79487179487,4156.15384615385,4169.35897435897,4166.79487179487,4160.51282051282,4168.46153846154,4156.28205128205,4162.69230769231,4168.07692307692,4171.15384615385,3985.25641025641,4146.92307692308,4159.61538461538,4161.92307692308,0,0,17.6902942818869,0,17.6980724334717,0,0,0,0
35,0,0,4174.23076923077,4162.94871794872,4172.94871794872,4170.51282051282,4167.82051282051,4171.02564102564,4158.58974358974,4170.25641025641,4164.48717948718,4170.38461538462,3978.58974358974,4150.64102564103,4160.12820512821,4164.8717948718,0,0,17.6980733424719,0,17.6980724334717,0,0,0,0
36,0,0,4171.53846153846,4157.4358974359,4174.8717948718,4170.51282051282,4165.89743589744,4171.92307692308,4163.46153846154,4178.46153846154,4167.5641025641,4166.02564102564,3980,4156.15384615385,4165.25641025641,4164.10256410256,0,0,17.705953525913,0,17.6980724334717,0,0,0,0
37,0,0,4171.79487179487,4154.35897435897,4170.76923076923,4169.10256410256,4162.30769230769,4171.92307692308,4165.38461538462,4180.76923076923,4171.41025641026,4171.28205128205,3987.4358974359,4153.33333333333,4162.94871794872,4160.25641025641,0,0,17.7138337093541,0,17.6980724334717,0,0,0,0
38,0,0,4168.84615384615,4154.23076923077,4172.4358974359,4165.64102564103,4160.12820512821,4169.10256410256,4157.82051282051,4174.35897435897,4166.02564102564,4167.17948717949,3986.28205128205,4150.89743589744,4152.69230769231,4159.48717948718,0,0,17.7216138927952,0,17.6980724334717,0,0,0,0
39,0,0,4159.61538461538,4150,4168.58974358974,4164.23076923077,4159.61538461538,4167.94871794872,4153.71794871795,4175.25641025641,4161.92307692308,4154.74358974359,3980.89743589744,4146.92307692308,4151.53846153846,4156.41025641026,0,0,17.7293940762363,0,17.6980724334717,0,0,0,0
40,0,0,4165.25641025641,4151.66666666667,4169.61538461538,4166.79487179487,4163.97435897436,4173.20512820513,4158.58974358974,4184.10256410256,4166.28205128205,4156.41025641026,3980.76923076923,4149.8717948718,4152.5641025641,4158.71794871795,0,0,17.7372726708986,0,17.6980724334717,0,0,0,0
41,0,0,4174.61538461538,4161.28205128205,4175.64102564103,4169.10256410256,4169.61538461538,4173.58974358974,4162.4358974359,4188.46153846154,4170.76923076923,4167.69230769231,3982.4358974359,4154.74358974359,4152.82051282051,4163.58974358974,0,0,17.7452512655609,0,17.6980724334717,0,0,0,0
42,0,0,4174.61538461538,4170.38461538462,4173.71794871795,4171.66666666667,4171.02564102564,4170.38461538462,4160.64102564103,4191.92307692308,4170.51282051282,4175.89743589744,3986.53846153846,4154.23076923077,4163.97435897436,4164.48717948718,0,0,17.7532298602233,0,17.6980724334717,0,0,0,0
43,0,0,4178.20512820513,4171.92307692308,4173.97435897436,4171.15384615385,4170.64102564103,4173.07692307692,4163.97435897436,4201.79487179487,4171.41025641026,4182.4358974359,3994.35897435898,4157.4358974359,4175.12820512821,4166.92307692308,0,0,17.7610084548856,0,17.6980724334717,0,0,0,0
44,0,0,4179.48717948718,4168.84615384615,4172.82051282051,4174.35897435897,4178.07692307692,4175,4168.07692307692,4209.8717948718,4175.38461538462,4189.74358974359,3997.69230769231,4158.46153846154,4178.97435897436,4168.84615384615,0,0,17.7688886196476,0,17.6980724334717,0,0,0,0
45,0,0,4179.8717948718,4171.66666666667,4175.51282051282,4181.02564102564,4180.51282051282,4170.51282051282,4162.17948717949,4210.89743589744,4172.94871794872,4186.28205128205,3995.12820512821,4158.33333333333,4173.46153846154,4169.74358974359,0,0,17.7767687844097,0,17.6980724334717,0,0,0,0
46,0,0,4184.8717948718,4176.02564102564,4178.46153846154,4182.82051282051,4173.71794871795,4167.17948717949,4152.30769230769,4208.97435897436,4166.53846153846,4174.74358974359,3989.23076923077,4155.76923076923,4159.74358974359,4165.89743589744,0,0,17.7845489491717,0,17.6980724334717,0,0,0,0
47,0,0,4186.15384615385,4173.58974358974,4175.25641025641,4184.74358974359,4175.89743589744,4170.25641025641,4153.84615384615,4214.61538461538,4166.79487179487,4169.48717948718,3988.97435897436,4152.05128205128,4156.15384615385,4163.71794871795,0,0,17.7923291139337,0,17.6980724334717,0,0,0,0
48,0,0,4184.23076923077,4170.25641025641,4179.61538461538,4183.58974358974,4180.51282051282,4171.02564102564,4159.35897435897,4221.53846153846,4170.64102564103,4170.38461538462,3991.66666666667,4158.58974358974,4162.30769230769,4168.46153846154,0,0,17.8002081453059,0,17.6980724334717,0,0,0,0
49,0,0,4175.51282051282,4163.71794871795,4174.35897435897,4172.30769230769,4169.74358974359,4166.66666666667,4153.97435897436,4217.05128205128,4170.38461538462,4169.10256410256,3988.46153846154,4155.89743589744,4160.64102564103,4162.4358974359,0,0,17.8081871766781,0,17.6980724334717,0,0,0,0
50,0,0,4164.10256410256,4154.74358974359,4165.25641025641,4164.74358974359,4164.8717948718,4166.79487179487,4157.69230769231,4220.64102564103,4168.71794871795,4167.05128205128,3986.92307692308,4148.97435897436,4152.69230769231,4156.53846153846,0,0,17.8161662080503,0,17.6980724334717,0,0,0,0
51,0,0,4163.58974358974,4158.84615384615,4167.5641025641,4170.12820512821,4177.4358974359,4173.46153846154,4171.02564102564,4235,4171.53846153846,4172.05128205128,3990.64102564103,4150.25641025641,4153.33333333333,4163.58974358974,0,0,17.8241452394224,0,17.6980724334717,0,0,0,0
52,0,0,4173.20512820513,4171.02564102564,4168.33333333333,4173.20512820513,4178.84615384615,4173.71794871795,4165.89743589744,4234.35897435897,4175.38461538462,4178.71794871795,3992.94871794872,4150.64102564103,4162.05128205128,4164.8717948718,0,0,17.8320258344726,0,17.6980724334717,0,0,0,0
53,0,0,4180.25641025641,4170.89743589744,4172.4358974359,4169.8717948718,4167.5641025641,4164.23076923077,4152.82051282051,4232.4358974359,4174.8717948718,4179.8717948718,3994.35897435898,4156.28205128205,4163.20512820513,4165.76923076923,0,0,17.8399064295227,0,17.6980724334717,0,0,0,0
54,0,0,4177.30769230769,4164.74358974359,4172.94871794872,4170.64102564103,4166.79487179487,4160.38461538462,4150.76923076923,4240,4171.79487179487,4174.8717948718,3993.07692307692,4155.89743589744,4159.10256410256,4166.41025641026,0,0,17.8476870245729,0,17.6980724334717,0,0,0,0
55,0,0,4177.05128205128,4166.02564102564,4172.94871794872,4172.17948717949,4170.89743589744,4166.15384615385,4153.07692307692,4241.66666666667,4170.25641025641,4168.46153846154,3989.8717948718,4150,4160.25641025641,4162.69230769231,0,0,17.855467619623,0,17.6980724334717,0,0,0,0
56,0,0,4180.64102564103,4167.4358974359,4176.79487179487,4171.92307692308,4170.25641025641,4170.38461538462,4157.30769230769,4241.79487179487,4172.94871794872,4174.8717948718,3995.51282051282,4155,4168.84615384615,4164.48717948718,0,0,17.8633466365458,0,17.6980724334717,0,0,0,0
57,0,0,4179.61538461538,4168.33333333333,4172.82051282051,4172.82051282051,4172.94871794872,4170,4165.25641025641,4250.12820512821,4173.07692307692,4189.10256410256,4003.07692307692,4158.84615384615,4173.84615384615,4165.64102564103,0,0,17.8713256534686,0,17.6980724334717,0,0,0,0
58,0,0,4180.76923076923,4171.92307692308,4174.61538461538,4174.35897435897,4177.82051282051,4171.28205128205,4168.20512820513,4252.94871794872,4168.33333333333,4189.8717948718,4001.53846153846,4158.58974358974,4169.23076923077,4167.30769230769,0,0,17.8793046703915,0,17.6980724334717,0,0,0,0
59,0,0,4178.58974358974,4170.64102564103,4174.35897435897,4171.92307692308,4177.30769230769,4171.41025641026,4165.38461538462,4247.17948717949,4167.4358974359,4180.64102564103,3996.79487179487,4155.64102564103,4166.66666666667,4165.25641025641,0,0,17.8872836873143,0,17.6980724334717,0,0,0,0
60,0,0,4175.25641025641,4166.92307692308,4171.66666666667,4172.5641025641,4178.97435897436,4169.35897435897,4161.15384615385,4252.82051282051,4171.92307692308,4181.53846153846,3997.17948717949,4154.10256410256,4169.61538461538,4161.92307692308,0,0,17.8951642623463,0,17.6980724334717,0,0,0,0
